"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"4358","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:54:31,FALSE,NA,"1039255823787077632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","roseonquartz",9738,TRUE,FALSE,NA,NA
"4359","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:54:07,FALSE,NA,"1039255722490519554",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ANGELYESUNG",9738,TRUE,FALSE,NA,NA
"4360","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:53:58,FALSE,NA,"1039255683869200385",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","snap860207",9738,TRUE,FALSE,NA,NA
"4361","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:53:54,FALSE,NA,"1039255668199288832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bdor4ble",9738,TRUE,FALSE,NA,NA
"4362","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:53:50,FALSE,NA,"1039255653217271808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EunHae_Indo",12006,TRUE,FALSE,NA,NA
"4363","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:53:49,FALSE,NA,"1039255649467523072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","EXOREVELW1",9738,TRUE,FALSE,NA,NA
"4364","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:53:27,FALSE,NA,"1039255556542713856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaisarohDwiO",9738,TRUE,FALSE,NA,NA
"4365","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:53:23,FALSE,NA,"1039255538553344000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","uzzubin",9738,TRUE,FALSE,NA,NA
"4366","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:53:16,FALSE,NA,"1039255510799638528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dindhanw",12006,TRUE,FALSE,NA,NA
"4367","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:53:13,FALSE,NA,"1039255497919086593",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FioreArdiles_",9738,TRUE,FALSE,NA,NA
"4368","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:52:57,FALSE,NA,"1039255427953946625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SiwonTaeTae80s",12006,TRUE,FALSE,NA,NA
"4369","RT @SJofficial: #DONGHAE 'goyang dayung'! Menjadi trend di Indonesia!🕺🏻
Presiden Indonesia melakukan 'goyang dayung' ketika opening ceremon…",FALSE,0,NA,2018-09-10 20:52:55,FALSE,NA,"1039255422031474688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","novitaadelia29",16323,TRUE,FALSE,NA,NA
"4370","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:52:50,FALSE,NA,"1039255399403159552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LollaFH",12006,TRUE,FALSE,NA,NA
"4371","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:52:47,FALSE,NA,"1039255388590227456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EllaCtika",9738,TRUE,FALSE,NA,NA
"4372","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:52:42,FALSE,NA,"1039255366066831360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","andarichan",12006,TRUE,FALSE,NA,NA
"4373","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:52:42,FALSE,NA,"1039255365634990081",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","damn_son7",12006,TRUE,FALSE,NA,NA
"4374","RT @Ra_THORe: Records broken, history created, hurdles shattered.

A tribute to our athletes, who made the impossible possible at #ASIANGAM…",FALSE,0,NA,2018-09-10 20:52:09,FALSE,NA,"1039255229072433152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Akash_0308",2272,TRUE,FALSE,NA,NA
"4375","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:51:57,FALSE,NA,"1039255177646235648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","damn_son7",9738,TRUE,FALSE,NA,NA
"4376","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:51:47,FALSE,NA,"1039255137053601792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dindhanw",9738,TRUE,FALSE,NA,NA
"4377","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:51:45,FALSE,NA,"1039255126777638912",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SJx13x2xELFxJap",9738,TRUE,FALSE,NA,NA
"4378","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:51:37,FALSE,NA,"1039255093856493568",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SJx13x2xELFxJap",12006,TRUE,FALSE,NA,NA
"4379","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:51:30,FALSE,NA,"1039255064798547968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chloe34059616",9738,TRUE,FALSE,NA,NA
"4380","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:51:16,FALSE,NA,"1039255004953997312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NatashaNst_",12006,TRUE,FALSE,NA,NA
"4381","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:51:14,FALSE,NA,"1039254999111479297",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","H011yB311",9738,TRUE,FALSE,NA,NA
"4382","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:51:12,FALSE,NA,"1039254989544120320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","filiciiiity",9738,TRUE,FALSE,NA,NA
"4383","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:51:10,FALSE,NA,"1039254981193412608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FioreArdiles_",12006,TRUE,FALSE,NA,NA
"4384","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:50:59,FALSE,NA,"1039254934632497156",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leedonghae1996",12006,TRUE,FALSE,NA,NA
"4385","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:50:46,FALSE,NA,"1039254881129910278",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarielaArango7",12006,TRUE,FALSE,NA,NA
"4386","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:50:43,FALSE,NA,"1039254866940424192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eccentric09",12006,TRUE,FALSE,NA,NA
"4387","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:50:32,FALSE,NA,"1039254820694249479",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MarielaArango7",9738,TRUE,FALSE,NA,NA
"4388","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:50:31,FALSE,NA,"1039254816030162944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ailyn_sr",12006,TRUE,FALSE,NA,NA
"4389","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:50:07,FALSE,NA,"1039254715727536129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KarenJonasS",9738,TRUE,FALSE,NA,NA
"4390","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:50:05,FALSE,NA,"1039254707624075264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","filiciiiity",12006,TRUE,FALSE,NA,NA
"4391","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:49:56,FALSE,NA,"1039254668357001216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_multifamdom_",12006,TRUE,FALSE,NA,NA
"4392","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:49:53,FALSE,NA,"1039254658664017920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heloishere",12006,TRUE,FALSE,NA,NA
"4393","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:49:50,FALSE,NA,"1039254645984690177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jxm_cxh",12006,TRUE,FALSE,NA,NA
"4394","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:49:50,FALSE,NA,"1039254645112102912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shs112707ngs",9738,TRUE,FALSE,NA,NA
"4395","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:49:31,FALSE,NA,"1039254565047087104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NatashaNst_",9738,TRUE,FALSE,NA,NA
"4396","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:49:22,FALSE,NA,"1039254526895710208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chocoohan10",12006,TRUE,FALSE,NA,NA
"4397","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:49:04,FALSE,NA,"1039254453101027329",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","cy_janejoong",12006,TRUE,FALSE,NA,NA
"4398","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:49:03,FALSE,NA,"1039254449879961600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bukimoon",12006,TRUE,FALSE,NA,NA
"4399","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:49:02,FALSE,NA,"1039254445731860482",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_x_xsx",12006,TRUE,FALSE,NA,NA
"4400","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:48:54,FALSE,NA,"1039254409304334342",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","15_MeroSuju",12006,TRUE,FALSE,NA,NA
"4401","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:48:49,FALSE,NA,"1039254389008023553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sujuoffcI",9738,TRUE,FALSE,NA,NA
"4402","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:48:47,FALSE,NA,"1039254382829658112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lailazulfa2428",12006,TRUE,FALSE,NA,NA
"4403","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:48:45,FALSE,NA,"1039254374101397504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","smallthings00",9738,TRUE,FALSE,NA,NA
"4404","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:48:43,FALSE,NA,"1039254362890035200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uknowiloveyou",9738,TRUE,FALSE,NA,NA
"4405","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:48:38,FALSE,NA,"1039254343642316802",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SiwonCharming",12006,TRUE,FALSE,NA,NA
"4406","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:48:30,FALSE,NA,"1039254309781688320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","asiankyu",12006,TRUE,FALSE,NA,NA
"4407","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:48:14,FALSE,NA,"1039254243029336065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","youmorphme",12006,TRUE,FALSE,NA,NA
"4408","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:48:12,FALSE,NA,"1039254235618201602",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ifavsuperjsvtnt",12006,TRUE,FALSE,NA,NA
"4409","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:48:04,FALSE,NA,"1039254201858224129",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ifavsuperjsvtnt",9738,TRUE,FALSE,NA,NA
"4410","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:47:56,FALSE,NA,"1039254168332955648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kuki_1997",9738,TRUE,FALSE,NA,NA
"4411","RT @sisilya0313: @shfly3424 @SJofficial I love you too Oppa..😍
@SJofficial 
@jokowi 

#SUPERJUNIOR 
#PresidentJokoWidodo 
#AsianGames2018…",FALSE,0,NA,2018-09-10 20:47:53,FALSE,NA,"1039254153082462208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EveR01326780",1,TRUE,FALSE,NA,NA
"4412","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:47:46,FALSE,NA,"1039254124540260352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jaetia92",12006,TRUE,FALSE,NA,NA
"4413","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:47:46,FALSE,NA,"1039254123835731969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MyLove407_Siwon",9738,TRUE,FALSE,NA,NA
"4414","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:47:45,FALSE,NA,"1039254120006184962",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","milkavelazquez",12006,TRUE,FALSE,NA,NA
"4415","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:47:28,FALSE,NA,"1039254050095558656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","milkavelazquez",9738,TRUE,FALSE,NA,NA
"4416","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:47:25,FALSE,NA,"1039254038787837957",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SJ_hanan1998",9738,TRUE,FALSE,NA,NA
"4417","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:47:22,FALSE,NA,"1039254026540347392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MichHiiELF",9738,TRUE,FALSE,NA,NA
"4418","RT @shfly3424: Terima kasih. aku cinta kamu 💋@SJofficial 
-
#PresidentJokoWidodo #SUPERJUNIOR #AsianGames2018 #indonesia https://t.co/Zv7Py…",FALSE,0,NA,2018-09-10 20:47:19,FALSE,NA,"1039254011017342976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lolos13",9738,TRUE,FALSE,NA,NA
"4419","RT @SJofficial: 인도네시아 #PresidentJokoWidodo 와 #SUPERJUNIOR 의 만남! 이날 조코 위도도 대통령은 슈퍼주니어의 ‘2018 아시안 게임 폐막식’ 피날레 무대에 대한 칭찬과 격려를 아끼지 않았습니다. 이런 게…",FALSE,0,NA,2018-09-10 20:47:04,FALSE,NA,"1039253949994348544",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","smallthings00",12006,TRUE,FALSE,NA,NA
